Al,V,Cr,Fe,Co,Ni,System_Type_Input,System_Size,System_Type,Solidification Range (K),PROP RT Density (g/cm3),PROP RT Heat Cap (J/(mol K)),PROP RT Therm Cond (W/(mK)),Sconf,Yield Strength (MPa),C_11_Avg,Predicted SFE,PROP 700C VOL EXPCF (1/K)
0.35,0.0,0.15,0.0,0.05,0.45,0.3684210526315789,4,21,157.9846786904909,6.556299905333392,27.2507157860673,38.5169993548169,1.161120818283116,4134.210898324045,0.5158311294101574,-18.67477184707596,5.112114533775765e-05
0.15,0.05,0.55,0.05,0.05,0.15,0.01754385964912281,6,1,241.2170659032781,6.918460172287205,26.4763833147299,50.03504964468895,1.347306186914454,2668.746956258445,0.1868857152216872,-90.6136999132974,2.887216472643061e-05
0.0,0.15,0.1,0.0,0.4,0.35,0.3333333333333333,4,19,20.46282812038294,8.131264120191116,24.87291134184488,12.55409011945201,1.248780543356486,4039.74353519929,0.6628480067420326,-45.40230648635285,4.439604407904632e-05
0.05,0.0,0.0,0.65,0.15,0.15,0.1754385964912281,4,10,16.25215241850697,7.960200600798279,26.02072145236889,38.2735338892821,0.9989315046035592,73.1311673202711,0.1494526580646266,145.1064855272008,4.47181444579113e-05
0.3,0.1,0.35,0.0,0.15,0.1,0.1052631578947368,5,6,77.63838312240887,6.233833760359955,24.31366345263086,31.31688489551314,1.473714601204009,3088.61658367461,0.2757164933456963,-187.8202836562635,4.056546818010837e-05
0.35,0.0,0.05,0.4,0.2,0.0,0.1578947368421053,4,9,18.92424349068301,6.409691944017029,24.98916162585374,20.4046449545542,1.205628232488719,2519.881844756731,0.1785457076685597,33.05734322128127,4.824375256917345e-05
0.0,0.2,0.15,0.15,0.0,0.5,0.2280701754385965,4,13,30.71212306935718,7.904510839189093,25.30790777564107,18.32241812084236,1.237597168232557,4841.55649622811,0.3853003135205109,238.1095357997426,4.433400795891713e-05
0.0,0.4,0.3,0.0,0.15,0.15,0.3333333333333333,4,19,200.9368430800212,7.222927076986847,24.30021878899424,18.96378818600978,1.296844129513207,4656.045586788761,0.222767143066538,134.7281365351919,3.907553208068138e-05
0.4,0.0,0.25,0.1,0.1,0.15,0.07017543859649122,5,4,70.99311371406316,6.021470578203979,24.62589314382058,20.87826932297591,1.458174899361326,3040.429104353871,0.2867718521951908,-233.4800230269737,5.668662480675286e-05
0.15,0.25,0.2,0.05,0.2,0.15,0.01754385964912281,6,1,83.38134343033289,7.003859095591961,26.64503963387688,22.31182762303588,1.709271364397077,4514.341793690853,0.3094644308862586,61.253970927822,3.942067222514779e-05
0.1,0.05,0.05,0.55,0.25,0.0,0.1228070175438596,5,7,26.34444274861085,7.55491032215657,26.66491042691632,15.7792815398411,1.205215677350367,1978.251693793028,0.1352940405907125,273.2523502411582,4.753559999328802e-05
0.1,0.1,0.05,0.2,0.45,0.1,0.01754385964912281,6,1,35.06358124091003,7.747815531175827,26.51062331278808,16.81308533003967,1.52177818736073,3277.613384718456,0.4758766746207559,73.29191339912748,3.720121247026758e-05
0.3,0.3,0.0,0.15,0.15,0.1,0.05263157894736842,5,3,17.9499815602851,6.21198872699597,24.80939418455819,22.23616295765119,1.521778187360731,4518.422171673092,0.2278099383312197,-72.87741921318833,4.65493046404338e-05
0.2,0.25,0.1,0.0,0.1,0.35,0.1052631578947368,5,6,109.5919081429581,6.887324977049731,28.34962918859674,20.00995890438338,1.496415934940139,5304.636219334913,0.4149752241165227,196.2962905992339,4.634640994386608e-05
0.15,0.3,0.15,0.15,0.0,0.25,0.03508771929824561,5,2,148.411648850072,6.764548644880583,26.12256806605728,13.61692693579001,1.5614694247764,4820.663232404411,0.1859159469015561,172.6738760075208,3.709432931892502e-05
0.45,0.0,0.0,0.0,0.4,0.15,0.456140350877193,3,26,46.51607284515694,6.269534749060627,24.85138986230595,40.30570798111309,1.010412753780541,3728.873375145874,0.6011707415816945,-198.8078669908575,4.367501873743365e-05
0.0,0.4,0.0,0.1,0.0,0.5,0.631578947368421,3,36,80.242073509791,7.645819068614594,25.03523735686031,3.453719366752449,0.9433483923290392,6258.680781535359,0.3754086766551736,497.2677862800028,3.646511877699711e-05
0.45,0.15,0.05,0.25,0.05,0.05,0.01754385964912281,6,1,84.30882805985084,5.433618099547863,24.4821199667058,13.04210576585124,1.439829892343951,3233.376691118281,0.1182261181564051,-282.9870319972702,5.85831182370145e-05
0.2,0.35,0.15,0.15,0.15,0.0,0.1228070175438596,5,7,95.11674510115586,6.399035287219967,24.39843894535443,21.38808732303949,1.543029319260004,3639.316820513383,0.1104679715953562,48.30177366847443,4.269520074972362e-05
0.0,0.2,0.3,0.25,0.0,0.25,0.2280701754385965,4,13,175.2239569906599,7.571169294047739,24.62476980690553,19.25895468963914,1.376226604344546,4202.707062902597,0.1422763724956564,78.06284177713387,3.334779373243226e-05
0.05,0.6,0.05,0.0,0.15,0.15,0.1052631578947368,5,6,192.808394158953,7.209799981035785,25.41225599270547,6.610415378413413,1.175204597080758,5246.564178060883,0.2148150428414629,139.3117775379895,3.410814378426615e-05
0.0,0.45,0.0,0.05,0.5,0.0,0.5087719298245614,3,29,90.84967602782399,7.485736462334128,25.01783151819836,3.11016451896496,0.8556886672556694,5494.260100660319,0.4052775409152117,28.16050469062263,3.401870661557977e-05
0.0,0.2,0.25,0.0,0.45,0.1,0.3333333333333333,4,19,44.35148742258298,7.741051527303413,24.56359929146856,19.51606043250966,1.258048145364195,4326.407178243737,0.4813073772134901,56.81798589985631,4.117933606894287e-05
0.0,0.0,0.1,0.45,0.35,0.1,0.1929824561403509,4,11,0.4033582887370812,8.23113715902895,27.07944643952942,27.80307643488252,1.187283225471343,302.2675860081098,0.3205197897357532,-33.28802405599132,4.782972530821253e-05
0.1,0.15,0.35,0.25,0.1,0.05,0.01754385964912281,6,1,72.70221798146099,7.108953433657804,24.79090696942876,24.87680793350711,1.608882963863901,3142.744253315162,0.08544794893597382,44.01736815873986,3.209785704882279e-05
0.25,0.05,0.1,0.15,0.35,0.1,0.01754385964912281,6,1,84.53408956767498,7.037050817521726,26.45592852059053,27.00682822114937,1.608882963863901,3416.912291370748,0.4299096562465416,210.5636924161966,3.480080258040932e-05
0.6,0.0,0.3,0.0,0.05,0.05,0.3684210526315789,4,21,97.66861241791094,4.416456343756009,24.16704670031322,5.123658761854571,0.9672604429127742,1137.384852186103,0.2146210891774367,-327.489216446876,3.300922677876753e-05
0.1,0.0,0.15,0.35,0.35,0.05,0.07017543859649122,5,4,12.12689961639603,7.752993382019613,26.70480397864594,29.83647183526322,1.399488607859061,1799.116258673475,0.3176104847753599,159.4891627862585,3.814513150704707e-05
0.05,0.2,0.15,0.25,0.25,0.1,0.01754385964912281,6,1,47.98626222214102,7.547872802505475,25.87010287243174,16.44813064450303,1.679647883756752,4092.575132556058,0.2559332196150217,104.4829082792098,3.715763529500651e-05
0.0,0.25,0.35,0.15,0.0,0.25,0.2280701754385965,4,13,141.512077373827,7.440750855407584,24.47843821300921,24.28674671292065,1.345152921867365,4414.903356362196,0.1564349899695706,99.39166587284663,3.351901623061588e-05
0.0,0.0,0.0,0.8,0.05,0.15,0.4736842105263158,3,27,3.058333720734026,8.028941882045395,25.56675933647057,56.35830504304089,0.6128694524619496,-1308.504159870976,0.01484881523042948,-750.887286128641,5.363509473970796e-05
0.05,0.15,0.05,0.1,0.5,0.15,0.01754385964912281,6,1,34.12273542131493,7.8944757744267,25.39957324188435,11.34842833348674,1.44554132240054,3827.646195868434,0.5707200163295777,-45.96773074061255,3.971916556046237e-05
0.25,0.0,0.25,0.0,0.3,0.2,0.3684210526315789,4,21,75.62340169726986,7.097907723002161,28.8471949097584,14.21815510640767,1.376226604344546,3406.605957942646,0.5055515852167677,85.86252543579282,4.590172513060109e-05
0.15,0.0,0.3,0.15,0.2,0.2,0.07017543859649122,5,4,50.00002417398787,7.448787521344523,26.23535832753987,40.40243393958579,1.574103001737185,2947.004358666689,0.3595044762050236,109.2043435298874,2.158799042741747e-05
0.0,0.1,0.0,0.45,0.2,0.25,0.2631578947368421,4,15,13.09517726712988,8.117710860579866,26.54767020067084,16.70498326374543,1.258048145364195,2374.206127129065,0.3032579136374196,47.91249025348763,4.481534886322286e-05
0.0,0.7,0.05,0.0,0.0,0.25,0.4912280701754386,3,28,246.9652038923389,6.846336729253111,24.46260646865995,5.091207435065922,0.7460326647147849,5367.106758627502,0.1413066041755253,134.2451357785583,3.141116406637837e-05
0.25,0.0,0.0,0.0,0.6,0.15,0.456140350877193,3,26,76.74132132833302,7.361017792761878,25.73342063988093,51.00990263910928,0.9376369622724492,2815.658929192671,0.7446964529610978,284.6989669658736,5.026994457185683e-05
0.0,0.4,0.0,0.25,0.25,0.1,0.2631578947368421,4,15,59.323601175568,7.485371272527757,25.67517218267312,9.791652957516051,1.289921982609012,5274.564242760965,0.2250945870348526,122.5869289365765,4.006429081187215e-05
0.2,0.1,0.35,0.0,0.05,0.3,0.1052631578947368,5,6,130.7129367859491,6.851083253802783,28.58763639960671,37.88616979951894,1.430562290336242,4057.163006070412,0.3373937585060344,40.44556400227513,4.450113046578475e-05
0.25,0.3,0.1,0.3,0.05,0.0,0.1228070175438596,5,7,42.37864333207608,6.156014174564353,25.38233495215536,17.82171345455192,1.449002395852638,3416.612925689171,0.003599502716908693,18.69356796549646,4.617804130417655e-05
0.25,0.45,0.0,0.2,0.05,0.05,0.05263157894736842,5,3,46.5014026722979,6.006626923492991,24.53011993202381,19.00541375111973,1.327362863420189,3980.242782872508,0.05286373337956874,-9.39422066530242,4.822410643846336e-05
0.1,0.15,0.0,0.45,0.15,0.15,0.05263157894736842,5,3,46.99015211092001,7.53567783328752,26.13856840980588,20.08127328491923,1.443290965796048,3610.043294232325,0.1843643175893463,219.3549901741057,3.257821985161228e-05
0.5,0.15,0.05,0.05,0.15,0.1,0.01754385964912281,6,1,107.0947258834681,5.232661020876678,24.52715874824208,16.09915791876315,1.445541322400541,3685.424679346333,0.307136986917944,-311.4095458310234,5.446479001609439e-05
0.4,0.5,0.0,0.0,0.1,0.0,0.7368421052631579,3,42,102.677870060824,5.097533907988075,24.40409516566433,15.35492340537607,0.9433483923290392,2076.770608088085,0.1228810060930344,-245.3151054518218,5.285336209229114e-05
0.1,0.15,0.25,0.05,0.4,0.05,0.01754385964912281,6,1,42.09497208791799,7.361487641448861,27.21126210963121,25.54177514318338,1.52748961741732,3878.335004004028,0.4074110312195001,-17.95589832247408,4.075087119669347e-05
0.0,0.15,0.25,0.15,0.45,0.0,0.1403508771929824,4,8,33.54852810270904,7.739650993684959,25.4311631051678,26.93632815968997,1.275038049043734,3529.898778512964,0.3680384374221773,26.8614935979054,4.428594530736051e-05
0.05,0.25,0.1,0.25,0.15,0.2,0.01754385964912281,6,1,43.39360167621203,7.53497915189198,25.43904736739933,13.18442960496451,1.679647883756752,4659.048764490712,0.2460415827496845,181.5534064262053,3.512384922582436e-05
0.15,0.15,0.1,0.3,0.25,0.05,0.01754385964912281,6,1,33.02977003735805,7.174533780571018,25.89131873537553,12.95000416471843,1.656946550020622,3701.715605410213,0.2293615676434294,189.1860880497997,3.41188024928726e-05
0.1,0.4,0.0,0.3,0.05,0.15,0.05263157894736842,5,3,56.7997855654869,6.99004784216665,27.2326535632601,6.658275607942605,1.392321254757429,5076.122491100628,0.09398191015312748,201.2249784403431,3.229448169479215e-05
0.25,0.2,0.0,0.25,0.2,0.1,0.05263157894736842,5,3,50.92099745491714,6.724867065152172,26.39194447692716,20.10964853970284,1.56718085483299,4322.218429163803,0.254381590302812,152.8584280585015,4.156856516130292e-05
0.0,0.1,0.3,0.3,0.1,0.2,0.08771929824561403,5,5,15.7835759799359,7.783778366671997,25.29783035788569,27.56163372092072,1.504788283681191,3313.56754423525,0.1923164178144214,-48.08910789276764,3.893887135004027e-05
0.2,0.05,0.0,0.05,0.15,0.55,0.05263157894736842,5,3,13.91823861160015,7.545857414544754,25.83928036619909,18.14945161540422,1.234839157990693,3748.017004767209,0.6514047405644857,345.2992374321993,-9.823328253352545e-06
0.15,0.45,0.1,0.15,0.05,0.1,0.01754385964912281,6,1,81.12371764816521,6.491918789620219,24.96799619257217,16.78591558812356,1.53876809104027,4303.391458453984,0.08428422695181646,114.159446238505,4.123683840066423e-05
0.0,0.45,0.1,0.3,0.1,0.05,0.08771929824561403,5,5,85.1984905657489,7.192809184079815,24.80248778738314,4.26359206077394,1.330823936872287,4683.580124977467,0.02396463743966186,38.01247594528106,3.366166551279723e-05
0.1,0.05,0.1,0.2,0.3,0.25,0.01754385964912281,6,1,27.96806266273597,7.818085383569719,25.84661368382513,20.89628572737338,1.639956646341082,2954.760499120272,0.4731613233243889,115.8016524401644,3.456090691771797e-05
0.5,0.0,0.25,0.0,0.25,0.0,0.7192982456140351,3,41,258.025982072279,5.436142565421518,24.28402746591019,14.25436566827401,1.039720770839918,2333.832833872087,0.3362300365218771,-318.1814605341677,3.896765568744681e-05
0.1,0.05,0.2,0.4,0.15,0.1,0.01754385964912281,6,1,32.544908725901,7.514864733632065,25.52935116909794,28.31702211371022,1.583275505245873,2673.633958391662,0.1587624339378852,150.8900761195401,2.562574497222782e-05
0.2,0.15,0.25,0.0,0.05,0.35,0.1052631578947368,5,6,82.21903985147105,6.878085646731781,28.38148362934589,29.11447875721896,1.470253527751912,4619.712782125622,0.3773482132954358,150.7942599732391,4.5135501838443e-05
0.05,0.05,0.25,0.3,0.2,0.15,0.01754385964912281,6,1,9.68271522774603,7.777271016407769,25.75824308405572,28.63260272996552,1.613794239152855,2789.664524367285,0.2584546172473626,-15.4362134046758,3.689319013145505e-05
0.15,0.05,0.05,0.2,0.0,0.55,0.03508771929824561,5,2,46.54605390691609,7.588764981852985,24.91086559894029,22.46363657167569,1.234839157990693,3528.6634217225,0.4694762037078906,328.4868585934573,1.560439818910693e-05
0.25,0.3,0.0,0.25,0.1,0.1,0.05263157894736842,5,3,39.98868297089484,6.420914880789297,25.65693215001374,18.43941172837894,1.514856040456535,4501.831657531345,0.1500345190567053,43.14923957433987,4.703943426397494e-05
0.05,0.15,0.15,0.1,0.2,0.35,0.01754385964912281,6,1,29.70504203035284,7.804789151063339,25.56075676329783,18.29032919503021,1.638506444504226,4340.630818124313,0.4659850377554186,120.7406281198764,4.468314994878117e-05
0.5,0.2,0.15,0.0,0.0,0.15,0.3859649122807017,4,22,243.2398085113091,5.016552461788537,24.27667497249785,7.222135084206547,1.237597168232557,3001.083534538334,0.2146210891774367,-316.8845375616934,4.896714931923311e-05
0.1,0.1,0.65,0.0,0.05,0.1,0.1052631578947368,5,6,326.183519659533,6.940353143623932,26.27604329609312,50.56863733396334,1.120571037036008,2143.706378402992,0.1352940405907126,-63.87165686264495,3.686247325264195e-05
0.25,0.1,0.15,0.0,0.0,0.5,0.3859649122807017,4,22,124.4861901282111,6.840470865907342,26.70288374065421,28.31135014979489,1.207973687592232,4805.950276155487,0.4807255162214114,186.5071110781571,4.833342086342882e-05
0.0,0.2,0.35,0.05,0.0,0.4,0.2280701754385965,4,13,63.5280409583072,7.592013309446953,24.62008318980224,26.58918047459574,1.205628232488719,4771.26386281667,0.3147011798149665,179.5993895755572,4.465674589598892e-05
0.3,0.05,0.15,0.05,0.05,0.4,0.01754385964912281,6,1,130.0151788424671,6.689013027403944,28.50427427620161,31.13465832162126,1.461635972813424,4270.549632255337,0.445231995704613,119.2948924125532,2.740394584103318e-05
0.1,0.25,0.1,0.0,0.15,0.4,0.1052631578947368,5,6,49.51408741210093,7.446284671153919,26.01066936767893,14.54205205379123,1.458174899361326,5412.741743149028,0.4842166821738834,295.1089067864872,4.698039096197345e-05
0.0,0.15,0.1,0.45,0.0,0.3,0.2280701754385965,4,13,12.17863238738619,7.867014518128535,24.92807044109213,12.6189526616149,1.235346811628065,3630.924963963409,0.1539135923372297,41.34607884099015,3.592835908315309e-05
0.15,0.1,0.0,0.25,0.25,0.25,0.05263157894736842,5,3,39.78200364169402,7.603403964978669,26.78609731447068,17.05307209128544,1.554547277872204,3617.475544191188,0.4229273243415977,314.8820105932834,2.366106629406278e-05
0.0,0.1,0.2,0.25,0.35,0.1,0.08771929824561403,5,5,35.82867625078597,7.933753451507155,25.92938617817708,24.26449011776239,1.496415934940139,3062.351891852168,0.3488370246835814,-50.02882958286453,4.676584320612897e-05
0.2,0.25,0.15,0.3,0.0,0.1,0.03508771929824561,5,2,65.04958346810804,6.499028654817786,25.57998231714009,25.36687225042438,1.54447952109686,3846.790178462365,0.0392869768977333,104.8149235462616,5.078023486199578e-05
0.45,0.05,0.45,0.0,0.05,0.0,0.3508771929824561,4,20,364.380719067522,5.353345429119879,23.94763471966144,2.79195419238987,1.018230153951394,124.5200643340285,0.1306391526540832,-310.9757593899341,4.506356008323023e-05
0.1,0.0,0.2,0.1,0.25,0.35,0.07017543859649122,5,4,24.60902591256513,7.818724117253677,26.23932000642526,17.34023353763943,1.496415934940139,2766.821735867326,0.5392995227573301,104.9923287375429,4.245349549240046e-05
0.35,0.1,0.3,0.0,0.1,0.15,0.1052631578947368,5,6,48.36089563671385,5.975208500453319,24.66705452388851,28.79526497415184,1.473714601204009,3316.670952408927,0.2846383618909025,-219.5013675207949,4.440740025366016e-05
0.0,0.1,0.1,0.15,0.45,0.2,0.08771929824561403,5,5,17.16767926529701,8.137721154160996,25.57524490111973,11.89942639215788,1.426301062116509,2988.573648842354,0.5521004645830607,-93.82450432041851,4.390949697382837e-05
0.1,0.05,0.0,0.35,0.0,0.5,0.2456140350877193,4,14,38.24962980573014,7.764400932426421,25.56044933226076,20.68673260977419,1.094056456831614,2705.025898441563,0.3847184525284322,188.0066635652181,2.848056714254968e-05
0.0,0.45,0.3,0.0,0.0,0.25,0.4912280701754386,3,28,216.4612724668898,7.100926121472688,24.24463279930933,18.67515606716166,1.067093894875751,4816.105213494235,0.1655508121788029,146.9938605046448,3.667304583675812e-05
0.0,0.45,0.4,0.1,0.0,0.05,0.2280701754385965,4,13,66.45176551044915,6.866945058264742,24.02591242571361,21.48300887424337,1.105889879024763,2764.085100845467,-0.03266983245599454,-189.431631808641,3.292263727695905e-05
0.35,0.1,0.2,0.2,0.15,0.0,0.1228070175438596,5,7,68.76726799544895,6.057802859206275,24.61072881851578,21.01342067439332,1.526039415580464,2827.819754969717,0.1595382485939901,-182.6550415416469,4.537282539746236e-05
0.1,0.15,0.05,0.3,0.05,0.35,0.01754385964912281,6,1,43.85103635331006,7.520504881572637,25.76671368660755,10.02794657442815,1.543029319260004,4188.20695283165,0.297439303716633,238.0277535198353,3.011627593040408e-05
0.0,0.05,0.2,0.15,0.4,0.2,0.08771929824561403,5,5,10.13452734386601,8.124221339916256,25.5243816463917,13.19428034201052,1.444646069133884,2577.828213553324,0.5096246121613184,-89.23315520396228,4.516639550669504e-05
0.25,0.2,0.15,0.0,0.2,0.2,0.1052631578947368,5,6,64.6634952444931,6.690044166027389,30.16392653080402,24.96415339559095,1.596804335473315,4594.720235419999,0.3915068307693499,24.37098786524244,4.216163964459627e-05
0.0,0.05,0.0,0.5,0.05,0.4,0.2631578947368421,4,15,2.015192306523886,8.189499000361502,25.85486891439359,29.86161645151232,1.012663110385034,1307.461776353946,0.2910388328037676,165.8547656963938,4.013451176217508e-05
0.5,0.1,0.05,0.05,0.1,0.2,0.01754385964912281,6,1,148.6525289258821,5.505987498734472,24.64255248924019,14.368746569824,1.428551418721001,4035.818131515493,0.3542677272763156,-305.0837877270329,5.834034978704789e-05
0.0,0.0,0.15,0.7,0.1,0.05,0.1929824561403509,4,11,5.122871755501137,7.863485318190104,25.79351046460942,56.54532111944373,0.9142855814670989,415.2980440999996,-0.008425624452716962,-741.8546694769734,5.181435183838649e-05
0.1,0.05,0.65,0.1,0.1,0.0,0.1228070175438596,5,7,80.28561511092016,6.995927602318525,24.02356758102541,52.56672384149369,1.120571037036008,1413.657491159948,0.07885352435908231,-111.9379569529281,3.813789171079971e-05
0.25,0.0,0.35,0.15,0.2,0.05,0.07017543859649122,5,4,68.52054402371596,6.712218031038592,24.54939896415453,44.27090377639434,1.470253527751912,2539.937774737792,0.2479811193899467,-64.09854665964546,3.977544989924701e-05
0.0,0.4,0.05,0.05,0.15,0.35,0.08771929824561403,5,5,54.20464136144301,7.558721393229951,24.73428039411374,4.475542947777708,1.318095261412481,5988.115705535331,0.3924765990894811,374.5294423103505,3.836529629349263e-05
0.3,0.0,0.05,0.25,0.3,0.1,0.07017543859649122,5,4,60.97803304055901,6.805876060580404,25.91189058875898,30.50553179688238,1.449002395852638,2889.8089317277,0.3798696109277767,275.7653244727526,3.414128352705907e-05
0.0,0.6,0.1,0.1,0.05,0.15,0.08771929824561403,5,5,145.7779736778309,7.112739931173807,24.39562750805635,4.253752880209302,1.201367004268985,4965.318970322778,0.08971492954455065,105.1074274702336,3.202994519769024e-05
0.0,0.0,0.3,0.3,0.25,0.15,0.1929824561403509,4,11,10.304413172772,8.010324187333213,26.15498412160377,41.42353501752609,1.353525270608416,1884.66325975202,0.2991848866928689,-238.8847298977962,4.514570682921072e-05
0.35,0.05,0.15,0.1,0.25,0.1,0.01754385964912281,6,1,64.18995885711297,6.40279185751221,24.62661069148453,32.89515989702905,1.608882963863901,3500.361759497917,0.3676505300941248,-115.2492604306568,4.091361603974566e-05
0.05,0.0,0.1,0.6,0.15,0.1,0.07017543859649122,5,4,16.82566512663493,7.849271861180627,25.82115678887931,42.21843911405495,1.201367004268985,915.5215715484829,0.1141530912118545,47.45970493560217,4.548486105489282e-05
0.5,0.05,0.25,0.0,0.05,0.15,0.1052631578947368,5,6,185.9037775341521,5.427017151866084,24.31908646394731,7.662500136950349,1.277288405648227,2848.184205692373,0.2764923080018011,-316.9449887968153,4.721322138678798e-05
0.4,0.2,0.05,0.2,0.05,0.1,0.01754385964912281,6,1,45.46402501780608,5.706363994647933,24.62254737474723,16.93163267067002,1.540123194378106,3744.830225568074,0.1562410363055443,-236.7347440679262,5.799673724492421e-05
0.25,0.0,0.0,0.2,0.2,0.35,0.1754385964912281,4,10,130.7996965311911,7.359738000678476,26.26991378201637,25.68889260819071,1.35778649882815,2982.598038091963,0.5072971681930036,506.9869263070037,-2.21022280942496e-07
0.45,0.25,0.0,0.0,0.0,0.3,0.6666666666666666,3,38,22.42396577730983,5.488893717439452,25.06624282978009,21.57403941296721,1.067093894875751,4827.128066744507,0.3327388705694051,-286.7098600280485,5.364970794412973e-05
0.5,0.05,0.0,0.3,0.1,0.05,0.05263157894736842,5,3,97.63604180073185,5.414813314121502,24.52927643753356,11.7756087955588,1.237597168232557,3140.428171017014,0.1771880320203761,-297.5870276030877,5.814816315336119e-05
0.35,0.35,0.3,0.0,0.0,0.0,0.4385964912280702,3,25,75.07624443834493,5.136822561437216,24.05332262060256,14.47714082101361,1.096067328446855,-175.4311708860363,0.03133487667265823,-266.0414043629913,5.298712059457523e-05
0.15,0.15,0.2,0.0,0.45,0.05,0.1052631578947368,5,6,59.64749351554315,7.200685301407338,25.46357489700313,25.20302231066225,1.400138654928281,4045.899770038333,0.4756827209567298,-47.71988635022991,4.232825758599259e-05
0.4,0.25,0.25,0.0,0.05,0.05,0.1052631578947368,5,6,245.8614857631651,5.198903235173235,24.21577266068197,16.49133730059794,1.359236700665007,2035.270254604634,0.1446038164639711,-264.843313247255,5.251387238922647e-05
0.15,0.4,0.1,0.0,0.05,0.3,0.1052631578947368,5,6,129.3492581866769,6.732969459645659,28.01322915911442,15.91975284281612,1.392321254757429,5453.056803691845,0.2968574427245543,176.1875366483618,4.200170549539137e-05
0.1,0.3,0.2,0.05,0.1,0.25,0.01754385964912281,6,1,145.2394220736869,7.12918143899319,25.88950999779627,20.82746737696059,1.639956646341082,4973.587180583159,0.2881295278433743,166.8747019220792,3.963875502090675e-05
0.25,0.1,0.0,0.05,0.5,0.1,0.05263157894736842,5,3,154.4521882665831,7.082032206513349,25.62779658182989,21.97507177784525,1.303450812836454,3965.218238036923,0.5860423557876493,240.8292437417533,3.27121189727892e-05
0.15,0.2,0.3,0.3,0.05,0.0,0.1228070175438596,5,7,50.33243391302994,6.694276226112449,24.59746771273785,30.4208733438813,1.478625876492963,2884.581341143372,-0.009589346436874303,110.4334297643128,4.131729398312196e-05
0.0,0.75,0.1,0.05,0.05,0.05,0.08771929824561403,5,5,138.1701356429571,6.741090637326244,24.33301301334723,14.34700366522188,0.8953799046713389,3268.791393282424,-0.004934458500244997,-75.60563803247608,3.635199763629818e-05
0.85,0.0,0.0,0.05,0.1,0.0,0.5964912280701754,3,34,385.8035920211441,3.506384651354713,24.37996205117088,52.13931555289418,0.5181862130502128,1369.530524616855,0.2648550881602278,-328.3824877216095,6.124537882254617e-05
0.0,0.0,0.0,0.05,0.45,0.5,0.4736842105263158,3,27,0.2951637188859877,8.798353010352791,25.34776802622218,60.36396762809076,0.8556886672556694,-1609.674787753096,0.8496253851992831,-21.65604655862316,6.19405766643595e-05
0.15,0.0,0.1,0.25,0.3,0.2,0.07017543859649122,5,4,13.75265853220321,7.701990648934272,26.24506748179556,21.66398077023853,1.54447952109686,2367.24745821105,0.4351464051752496,321.1218612360879,2.658564746498772e-05
0.2,0.0,0.1,0.3,0.1,0.3,0.07017543859649122,5,4,79.44356756306001,7.301553445146054,26.05087593110511,28.16375941742924,1.504788283681191,2845.288815071933,0.3373937585060344,514.3545037614377,9.554994449844076e-06
0.05,0.2,0.0,0.15,0.6,0.0,0.2105263157894737,4,12,59.04512742785801,7.770933198632133,26.33059424442763,8.011550649560188,1.062737568156996,4007.401831085873,0.5166069440662623,-40.50795940026557,4.125033371926264e-05
0.0,0.2,0.25,0.35,0.15,0.05,0.08771929824561403,5,5,75.63414360915999,7.538225814375544,25.35599524253485,18.5960320791363,1.470253527751912,3633.24103428684,0.08602980992805245,-64.70611497183485,3.605748234518867e-05
0.0,0.35,0.05,0.1,0.5,0.0,0.1403508771929824,4,8,59.26606694583393,7.598293861826313,24.82882638832962,1.472512002657044,1.094056456831614,5014.225223029008,0.4054714945792378,29.09822217749379,3.912747798806021e-05
0.15,0.15,0.1,0.0,0.45,0.15,0.1052631578947368,5,6,39.845566470211,7.377502919773752,27.32949482742697,9.500437342237309,1.443290965796048,4345.069984858979,0.5652893137368437,118.6347147801031,4.180419605497641e-05
0.0,0.1,0.5,0.15,0.0,0.25,0.2280701754385965,4,13,150.5080123386069,7.592394412434116,24.51401236794481,39.50721553764455,1.207973687592232,3467.481336709982,0.1709815147715371,-79.04778478095861,3.81392478971542e-05
0.0,0.55,0.0,0.2,0.1,0.15,0.2631578947368421,4,15,118.1379722215941,7.180164644313031,24.79331825452391,2.552661550730094,1.165524439934698,5558.194061982559,0.1228810060930344,155.3232117083637,2.999999932501441e-05
0.0,0.5,0.15,0.1,0.15,0.1,0.08771929824561403,5,5,168.583789712274,7.143759908443672,24.4031339425419,5.59403113889372,1.376226604344546,4898.033386279526,0.1492587044006004,120.0874350021104,3.316735055887102e-05
0.15,0.1,0.25,0.4,0.1,0.0,0.1228070175438596,5,7,30.39845126755199,6.969263444347011,24.50937603134662,29.72093444947709,1.458174899361326,2750.783606296333,0.02842557171226495,145.4042907768142,4.02607907567639e-05
0.05,0.35,0.05,0.4,0.0,0.15,0.03508771929824561,5,2,26.27301990481283,7.210974792495945,24.99839269148652,5.438680320657189,1.318095261412481,4779.149687326798,0.02105533247926855,162.9704304505081,2.994735710358896e-05
0.0,0.15,0.2,0.3,0.25,0.1,0.08771929824561403,5,5,28.96942059679805,7.76856059219768,26.00722431816393,25.10420274230849,1.54447952109686,3539.009566007145,0.2398350655008454,-7.845563355163608,4.215519584348466e-05
0.15,0.05,0.6,0.0,0.2,0.0,0.3508771929824561,4,20,113.8161518404729,6.892764951459816,24.31221831284347,54.60025343868279,1.062737568156996,1860.26443212804,0.2039536376559946,-131.2379310108197,3.646967381079222e-05
